timestamp,amount_usd,quantity_purchased,session_duration_seconds,days_since_last_purchase,account_age_days,device_screen_resolution,time_since_last_login_s,items_viewed_before_purchase,big_model_fraud_probability,flagged_fraud
1722896071,1.0,3,418.0,13.69,3560,1045215,3300.5,7,0.022327,0
1711041417,70.83,5,331.8,60.72,3217,2078026,118.8,9,0.023665,0
1704611957,925.67,23,5.0,0.49,27,1020798,1968.2,12,1.0,1
1715144772,205.2,1,332.4,20.76,2443,8289923,3882.0,8,0.564571,0
1709684021,76.53,9,224.9,9.37,789,3687680,5651.2,14,0.584883,0
1718929945,159.52,4,248.5,20.19,2458,8290890,10596.2,3,0.232362,0
1709757940,37.68,5,69.5,3.58,1790,1030359,13380.3,11,0.602038,0
1726393206,41.53,2,545.2,2.04,1746,3685526,86.2,13,0.066562,0
1704720648,39.5,5,165.0,7.83,2680,1020412,130.3,5,0.263188,0
1718306289,156.01,3,218.9,2.33,2331,3676646,3136.2,4,0.37773,0
1728673048,100.24,6,380.9,7.09,2250,3683355,3865.7,10,0.270941,0
1730901688,52.98,4,241.1,10.36,1247,8291803,1696.6,7,0.613076,0
1714014410,78.25,2,448.3,7.91,142,1024111,599.7,6,0.544319,0
1715206582,222.55,9,506.3,15.14,3445,1020997,2351.7,10,0.597395,0
1730416265,76.61,9,326.8,14.94,664,1028214,554.3,3,0.581364,0
1724846684,100.0,20,35.3,0.36,86,3686601,246.6,21,0.9889,1
1708771608,124.85,1,205.5,4.85,3480,8294605,373.9,3,0.221459,0
1717890003,34.38,7,61.3,19.68,1742,1024412,4245.0,5,0.671197,0
1715629279,130.4,24,5.0,0.37,11,2078439,4641.9,9,0.998577,1
1704189381,17.08,1,389.7,80.93,2874,8300498,526.0,7,0.0039,0
1702252681,140.76,3,447.9,17.06,171,1046737,1193.0,2,0.339076,0
1703371783,33.94,4,350.3,15.16,2730,3676814,2746.2,6,0.111508,0
1717636500,141.47,6,83.1,9.89,2250,1030403,12002.7,5,0.740493,0
1731053026,35.81,9,361.7,3.39,3426,1032921,4632.8,4,0.279174,0
1719109678,204.34,8,376.3,35.74,1201,1027642,194.5,13,0.742427,0
1719204454,33.04,9,342.7,1.08,84,8294077,4005.8,11,0.753102,0
1710286039,348.46,22,109.3,1.51,27,2071131,689.0,20,0.999579,1
1703439879,262.93,6,364.9,6.77,229,1015843,1375.4,11,0.868633,1
1731176921,43.85,6,267.6,16.51,282,2067832,7853.3,4,0.693744,0
1722012087,117.09,9,495.1,11.13,931,8299379,2918.8,3,0.58082,0
1705907044,94.56,2,443.2,6.29,119,1025801,1372.5,8,0.293958,0
1707506046,289.07,9,146.6,0.55,301,1025699,4553.5,13,0.806834,0
1724446894,51.63,8,401.7,22.78,2333,8293248,1174.8,6,0.338177,0
1730362352,79.72,9,418.9,6.41,133,3684164,9397.4,13,0.722558,0
1706991973,58.0,5,355.9,36.01,880,3687574,396.9,2,0.170891,0
1714211691,51.09,7,261.4,3.66,533,2077970,3839.4,5,0.567625,0
1712954975,166.38,8,158.5,4.71,1188,8289654,1400.5,14,0.696055,0
1700829716,40.82,7,484.3,11.92,521,1027421,220.2,9,0.261631,0
1700389284,51.08,2,410.5,7.56,3420,2066379,4340.1,1,0.07943,0
1718369190,114.45,5,440.4,23.26,3345,1019626,8339.4,9,0.063804,0
1729204207,188.27,9,59.0,0.28,162,3680699,8970.9,13,0.964625,1
1725967154,48.4,4,493.0,4.92,1307,1043312,3184.3,6,0.439359,0
1704778864,33.82,3,274.1,20.8,1148,3690563,5496.2,2,0.163689,0
1716776108,247.01,7,345.6,1.36,848,2073558,1045.9,11,0.752175,0
1730933303,31.95,5,157.7,24.13,2667,2079034,2755.8,5,0.130356,0
1711929013,16.99,9,322.1,3.34,2983,1024492,461.6,6,0.32401,0
1710406495,42.0,8,316.2,7.67,2644,8296279,559.7,13,0.158737,0
1725034499,135.66,1,488.3,6.28,2557,2078805,3400.7,13,0.089111,0
1723790561,51.17,4,354.3,29.63,2036,8297494,2413.6,10,0.163294,0
1724443497,100.0,12,41.0,3.89,22,3678425,1581.0,21,0.950926,1
1720788469,150.79,9,220.0,21.48,3579,1046269,15314.8,8,0.383776,0
1729231206,838.81,20,62.4,1.0,85,2069570,5784.8,14,0.999998,1
1726893146,41.28,6,460.3,11.58,2658,8303145,1923.2,8,0.277566,0
1700597694,31.16,7,291.7,4.26,863,3684488,4654.9,5,0.577073,0
1710249135,61.7,5,471.1,0.09,580,2073724,4169.6,9,0.405778,0
1708254902,2.51,2,326.6,0.97,2448,1040664,106.2,4,0.123841,0
1710034371,161.47,7,47.9,5.18,168,1024950,5709.0,11,0.972044,1
1706334574,4.45,8,365.7,30.18,121,2069426,6566.2,4,0.543676,0
1705464755,178.27,1,434.9,6.97,1731,1028794,3473.0,7,0.353721,0
1723404723,58.91,1,10.0,4.02,1287,8299103,364.6,5,0.657126,0
1707155145,122.56,7,385.0,16.93,1216,8295945,6649.0,12,0.457523,0
1730250646,87.12,4,356.9,7.04,2794,8297851,1645.0,9,0.342443,0
1723456047,47.85,3,327.2,0.34,3450,1017978,8236.0,3,0.05871,0
1723017191,8.34,9,353.4,16.76,3039,3682352,539.6,13,0.226571,0
1715912820,42.61,8,340.7,10.67,112,3681948,964.1,9,0.825443,0
1709670056,151.98,4,287.0,13.33,2378,8296098,1129.9,7,0.653786,0
1731496365,138.59,9,284.8,9.12,2705,2080574,1889.4,12,0.452143,0
1714593132,14.13,9,253.4,11.09,1887,2072648,2629.1,8,0.432911,0
1726476504,34.64,3,114.8,8.33,2146,1055664,1621.0,13,0.373072,0
1722232445,325.06,12,71.4,2.18,76,2073811,6522.3,24,0.998954,1
1716221613,1291.17,16,42.8,0.62,112,1031574,1854.3,12,1.0,1
1707889713,31.3,6,333.3,0.61,2365,8297429,390.9,14,0.236146,0
1726595137,92.46,7,305.1,1.84,3080,1040683,6737.4,12,0.185771,0
1708691441,130.25,3,244.9,15.49,78,1052496,87.2,13,0.68846,0
1720716533,32.28,3,380.5,16.05,1949,3693708,4422.5,11,0.223622,0
1704028984,114.1,6,142.0,42.13,1913,2080526,7569.0,6,0.403448,0
1701235530,83.62,9,219.4,21.75,978,8298171,1780.2,11,0.765746,0
1710206657,100.0,6,77.6,1.09,158,3688996,3024.1,24,0.882934,1
1709227753,89.81,8,229.8,14.84,1027,2075727,437.8,10,0.514483,0
1702735569,39.71,9,219.0,26.49,836,8291842,4555.2,11,0.48171,0
1727389610,60.96,3,331.8,1.13,2539,1054621,1496.4,14,0.179297,0
1701601177,21.99,2,299.0,4.31,855,3695334,1968.3,6,0.23761,0
1721274265,4.09,9,245.8,5.96,1503,1048542,3054.0,13,0.275783,0
1729763650,33.13,6,332.9,16.28,2560,8297384,8027.8,14,0.184948,0
1725604830,89.94,1,212.1,14.08,526,1026627,1346.8,5,0.440281,0
1728781466,21.47,3,288.2,1.69,55,3687623,2116.7,8,0.336443,0
1716123953,139.16,1,281.2,15.95,2077,2082005,795.1,7,0.263517,0
1713917896,87.79,2,298.4,7.83,117,3688996,1090.8,13,0.360115,0
1727330233,12.28,9,261.3,52.92,3564,8295980,5901.0,9,0.029735,0
1702025443,16.77,4,273.6,70.44,2659,3695467,5538.7,7,0.007869,0
1721999446,100.8,9,482.6,9.11,2300,1023700,2102.1,4,0.304658,0
1729303671,55.24,8,373.0,21.28,1791,3680485,13266.5,12,0.146762,0
1717198623,10.23,9,240.5,7.06,3285,1033775,5956.5,13,0.273643,0
1711079532,501.35,21,63.7,2.51,121,1053947,961.7,25,0.999946,1
1701740379,99.1,7,97.4,57.8,2962,3690701,724.3,9,0.096787,0
1722165421,32.58,7,355.9,38.61,2226,3681378,2123.4,1,0.047435,0
1706310546,31.35,8,158.2,5.51,2170,1013397,5300.8,14,0.319497,0
1720920373,100.0,22,76.5,2.61,103,3685158,1861.8,27,0.990791,1
1712374430,55.99,3,263.4,1.52,2767,1052823,5028.2,3,0.190734,0
1715518225,256.35,4,316.4,4.7,72,2072096,6153.1,5,0.814482,0
1713489005,288.44,14,52.0,0.32,12,2071103,7426.7,16,0.999018,1
1709285114,38.03,1,440.8,29.31,308,3680498,683.2,7,0.248146,0
1731109201,11.98,1,509.5,5.43,1490,1020445,28.0,14,0.142312,0
1705483110,66.8,3,244.4,2.54,2120,1056094,1089.2,4,0.214318,0
1730302950,1.0,8,142.5,14.99,1436,8298234,83.7,10,0.580885,0
1701307039,42.98,2,368.6,75.66,327,1028046,9856.6,7,0.018756,0
1727475802,14.12,6,393.0,13.55,2518,1046947,5215.8,8,0.18272,0
1716201850,6.2,9,334.1,10.34,3172,8300809,4443.9,5,0.303395,0
1711878010,2.57,1,223.1,9.58,2689,3683279,708.2,11,0.059444,0
1703535123,129.42,7,246.1,0.99,2954,3685226,3892.8,10,0.359251,0
1715369354,1.0,3,156.7,17.16,1860,3691191,1534.0,4,0.064399,0
1719871453,20.33,6,336.0,4.12,3459,1016203,449.8,3,0.189715,0
1704541026,30.51,8,389.8,2.62,3039,2079117,2087.3,12,0.17972,0
1714930738,56.61,2,113.6,2.03,2018,2067825,2303.9,11,0.564552,0
1710614659,66.89,7,560.6,14.18,555,1048030,8627.0,4,0.300352,0
1716301700,69.78,6,293.0,10.08,2324,1025335,2518.8,7,0.270675,0
1729824995,127.64,4,385.8,7.46,2400,3678521,659.8,14,0.214783,0
1701708459,36.45,6,220.7,4.84,414,1047491,17022.4,4,0.772902,0
1710955717,106.63,1,427.0,59.1,748,8290847,13344.2,8,0.064735,0
1713761936,165.29,6,336.9,18.64,2283,1041155,3313.5,8,0.472151,0
1723226966,35.06,2,293.9,55.02,910,1042911,78.3,6,0.048159,0
1700763753,8.03,2,307.6,0.63,1118,8291472,9653.1,2,0.278017,0
1714364601,210.39,8,331.8,27.12,2322,2075398,6492.0,6,0.712173,0
1700931776,143.82,6,202.4,19.17,3467,2068629,1234.0,5,0.725418,0
1731301885,160.78,7,333.2,0.12,2121,1013877,2377.0,2,0.836762,0
1725904602,63.6,1,448.6,0.67,2385,8289706,7157.5,7,0.124073,0
1710276053,281.14,4,431.8,9.05,2010,1053030,106.8,14,0.735009,0
1701573073,53.07,5,462.2,0.82,585,3687172,2128.6,8,0.545082,0
1713801005,213.62,7,379.5,1.66,1751,8292297,3201.4,9,0.717476,0
1730292546,79.05,1,566.2,2.65,3194,3684141,2893.8,2,0.055504,0
1720395761,80.11,1,348.1,6.4,839,3680315,1919.4,12,0.293876,0
1723109698,121.47,2,109.7,4.03,2998,2072208,7261.5,3,0.31523,0
1709763341,28.35,5,234.6,0.58,2174,3693111,1106.3,11,0.198227,0
1721730710,46.17,9,398.4,5.34,965,3685383,7910.8,8,0.378405,0
1705028150,82.74,9,272.5,9.71,2347,1054839,3208.5,2,0.443158,0
1723163428,80.84,7,388.3,24.23,3469,3682268,2935.4,7,0.253146,0
1711036227,11.25,6,295.2,41.0,647,8287617,840.6,14,0.15697,0
1701463302,9.34,5,107.6,27.09,557,2083835,674.7,14,0.586402,0
1718576312,46.77,4,269.8,1.84,62,1046582,3345.5,1,0.777099,0
1727422219,70.98,6,381.6,10.48,1446,1026713,1668.8,5,0.350151,0
1702325770,2.48,2,375.4,17.82,2888,8285593,909.4,12,0.035451,0
1723765213,49.75,2,209.2,15.97,1875,2072230,1573.8,2,0.24941,0
1722184581,2.19,2,345.0,11.22,1802,1040759,11713.7,8,0.162318,0
1717243404,79.1,8,248.9,7.85,2807,1048855,2227.5,6,0.480027,0
1702037845,83.42,5,150.3,1.72,2705,2082151,4717.4,6,0.473974,0
1718706113,172.39,6,298.9,5.14,3395,3691151,2627.9,13,0.467052,0
1727945893,13.62,2,554.6,2.31,3184,3693817,524.8,12,0.017523,0
1722475548,131.27,8,311.6,14.93,3152,8291603,4215.5,3,0.570545,0
1731122115,21.29,3,167.5,6.64,2640,8302869,3990.1,3,0.3748,0
1702858597,21.44,1,143.1,5.08,2998,8307177,255.2,6,0.103414,0
1722585070,131.38,4,536.4,36.0,1827,2077111,1432.6,3,0.096301,0
1730754765,10.76,9,350.3,6.89,610,2073706,2247.6,5,0.429365,0
1705418969,229.86,7,201.7,41.31,2548,3685746,8692.9,14,0.357427,0
1705894611,178.38,3,566.5,13.29,309,1022460,2840.9,2,0.770281,0
1701703012,28.95,5,388.8,9.12,1034,2072112,515.4,9,0.18782,0
1704824982,10.61,1,433.6,4.78,2174,3680411,2324.6,8,0.046911,0
1729703377,126.74,5,117.7,9.14,2395,2075296,7885.0,6,0.628597,0
1723536313,18.58,4,466.8,21.55,3130,2079010,5274.8,11,0.008014,0
1725383912,184.91,5,359.3,31.26,2409,3674991,15579.7,8,0.262,0
1718643949,52.74,7,355.2,19.09,1088,8290452,660.8,1,0.434099,0
1716410643,72.4,3,120.4,60.65,2874,2069680,4229.7,6,0.061394,0
1726825138,33.36,1,455.0,1.15,1730,8292341,266.2,4,0.140062,0
1700922520,380.9,10,45.5,1.47,139,1025665,433.4,28,0.998025,1
1727602852,35.96,9,332.0,4.2,767,8290822,2165.8,7,0.553613,0
1712793404,154.37,3,219.6,4.9,3348,3681430,2494.1,6,0.224827,0
1721322767,30.92,7,348.4,22.68,1348,1063405,3171.7,13,0.151676,0
1725269893,4.52,8,325.0,20.86,940,3691976,1445.6,7,0.380334,0
1701343199,552.78,6,44.0,3.29,63,3696717,4238.6,18,0.999368,1
1715362485,54.01,5,427.2,0.42,2417,3691078,1757.9,2,0.215121,0
1710350289,31.01,2,248.5,35.96,1214,2077547,6829.9,8,0.087046,0
1725349650,119.7,3,340.1,8.12,2246,8291881,3849.0,12,0.467735,0
1723052979,98.07,6,328.7,23.23,1602,1016161,201.2,3,0.609401,0
1721889131,292.87,9,333.8,17.09,2548,2069047,6313.8,7,0.805559,0
1719170242,4.52,9,135.7,16.7,3088,3683683,18282.5,11,0.155104,0
1716683410,39.98,2,165.4,61.83,3004,1051935,6114.2,14,0.0128,0
1726605297,160.54,1,368.6,18.82,990,1030335,5213.3,10,0.396661,0
1724750618,48.59,1,319.9,6.08,3526,3688522,2435.0,1,0.027035,0
1722261908,88.2,6,10.0,18.95,3548,1054954,2214.0,5,0.545673,0
1724991825,185.77,1,341.9,40.8,752,1046690,3891.1,7,0.262943,0
1706799872,16.06,9,347.6,0.74,3475,1022659,2129.6,10,0.217299,0
1728230014,12.23,4,93.4,6.83,2685,2076222,2465.3,14,0.226281,0
1722892077,109.99,4,214.8,1.39,66,1017542,1222.3,9,0.748386,0
1728235392,20.01,1,371.3,7.02,785,8288134,6263.8,8,0.112612,0
1725618677,22.25,3,293.7,15.1,1644,2075318,601.2,7,0.10284,0
1708710133,46.47,2,424.5,0.76,2784,1048907,3421.6,3,0.031496,0
1730228546,134.83,4,395.6,7.26,2626,1027522,52.8,8,0.251804,0
1700849289,59.1,2,60.4,9.33,1840,2065000,2938.8,14,0.359547,0
1727675958,28.5,5,361.8,8.11,737,8291088,966.9,4,0.518351,0
1702730308,279.7,5,381.8,11.39,2899,1045374,2136.4,5,0.781734,0
1705541968,14.17,7,186.5,59.92,1335,2078924,11424.8,7,0.061264,0
1725004500,6.89,8,382.8,6.22,444,8291267,66.5,12,0.663851,0
1722693931,94.03,8,272.9,28.91,3508,1011731,8459.8,14,0.17773,0
1720802848,63.91,5,431.0,6.73,2991,3690466,6806.9,8,0.102365,0
1714260384,55.4,9,358.3,1.21,1424,1057945,5041.3,4,0.670376,0
1712278739,87.59,8,241.5,8.92,1300,2079015,26837.9,9,0.821824,0
1712993797,298.09,3,47.3,2.05,36,8296953,6091.4,10,0.979302,1
1713525374,103.44,3,266.5,3.98,2708,8295660,14072.9,13,0.229314,0
1724108662,100.0,4,64.7,1.88,32,1047709,8464.7,27,0.860253,1
1717775175,196.7,1,328.2,7.25,2545,2075524,3191.7,4,0.435627,0
1722694941,4.46,7,441.8,0.57,1756,3682717,1627.2,10,0.321967,0
1714501877,90.37,5,306.0,38.99,1243,2071517,2469.5,14,0.1608,0
1700230463,201.64,5,274.0,7.11,2691,2075749,3871.9,10,0.475092,0
1701809886,42.67,7,326.9,8.52,2133,1047348,475.4,5,0.307939,0
1715500433,88.02,1,533.1,18.9,3093,3685275,6713.0,2,0.049339,0
1728064329,38.07,1,153.7,9.92,3536,2072926,359.5,10,0.05592,0
1720269650,182.06,2,446.4,17.52,249,3686786,5473.9,13,0.511054,0
1719097694,25.67,1,181.3,12.09,2472,2064958,3264.4,10,0.07062,0
1719721555,91.39,8,229.8,28.46,3339,1049734,1181.9,5,0.264353,0
1704246119,1317.75,24,108.1,12.49,156,1049068,3439.4,14,1.0,1
1713738526,37.47,2,350.5,0.84,1541,8289950,975.0,14,0.344318,0
1727079266,18.53,8,100.9,2.14,1210,1021810,3046.5,5,0.740984,0
1728515066,44.89,2,433.1,42.38,2481,1022299,1725.9,13,0.015379,0
1706474501,45.99,8,370.9,13.01,3640,1051329,2497.6,11,0.193647,0
1721395285,168.17,5,447.4,8.88,3111,1053161,2028.7,5,0.134046,0
1701481582,153.46,6,232.5,2.08,3525,1053688,985.5,2,0.516341,0
1716670321,238.15,3,42.5,2.88,32,1053815,8075.2,27,0.955853,1
1704194910,5.84,5,180.8,4.45,454,3690867,7181.7,9,0.751315,0
1710840369,100.0,11,5.0,7.38,21,3686234,19179.0,25,0.962792,1
1722081049,242.78,7,239.2,7.21,698,8284416,301.1,9,0.681446,0
1730868257,22.48,8,337.0,44.09,2254,3679036,1303.1,12,0.046128,0
1715829192,151.47,1,95.9,11.77,448,2067414,4479.7,11,0.403256,0
1725518849,123.31,7,415.2,2.57,2773,1050177,110.8,6,0.333524,0
1722298214,63.98,6,214.2,11.67,2737,1049212,2760.5,9,0.187288,0
1727680672,69.95,7,376.3,22.76,227,8302323,6306.8,7,0.643689,0
1709585206,85.43,4,205.2,26.93,2117,2081907,16262.4,7,0.066465,0
1717430476,4.01,1,392.8,4.73,2393,2065699,1104.1,11,0.092332,0
1719257323,33.36,2,34.5,5.63,2391,3700039,4720.1,1,0.102511,0
1723032317,233.48,3,167.9,20.69,1482,3686802,1352.4,9,0.743772,0
1727454801,63.22,2,264.5,7.92,480,1021400,9820.9,9,0.357783,0
1700991628,97.49,1,419.5,8.43,1517,3690505,2814.2,10,0.11825,0
1720560403,20.79,3,271.6,1.53,1481,3683788,3198.0,2,0.178837,0
1717551724,1.87,8,279.2,3.62,1551,3679451,1555.0,6,0.336558,0
1715399401,100.0,4,110.3,4.88,135,1057535,6591.4,12,0.87867,1
1722871961,172.15,4,128.7,28.98,1233,3684907,1267.6,4,0.51106,0
1710378243,255.89,12,98.7,0.4,140,3690191,8871.5,12,0.996801,1
1713689579,101.12,7,445.4,3.36,1890,3688833,814.0,14,0.301259,0
1714074531,4.28,6,260.7,32.86,2704,3679528,17.9,5,0.102427,0
1705045480,575.53,24,71.7,4.66,4,1048656,199.9,26,0.999974,1
1709658500,31.47,4,253.6,13.06,2688,2073499,7558.3,4,0.139835,0
1729769003,176.53,5,350.0,0.49,2556,1021835,5866.9,13,0.440796,0
1724947968,5.3,3,510.7,3.75,1249,2074987,4952.2,9,0.19167,0
1721940434,28.57,8,497.3,12.64,3253,2074201,705.0,14,0.087608,0
1702721555,22.16,8,386.2,11.94,478,3690418,460.0,12,0.644839,0
1708717863,35.52,7,395.9,0.59,475,2069570,582.2,4,0.583104,0
1708437488,28.67,2,280.2,7.93,745,1044320,5038.3,14,0.192539,0
1707148265,54.47,3,354.8,1.55,565,1042867,1853.4,9,0.287906,0
1725431755,6.44,8,90.2,20.31,1173,1047013,2706.5,8,0.652804,0
1727685768,96.56,1,62.0,34.67,1998,2066766,4728.7,4,0.295089,0
1721453812,100.0,6,128.3,0.67,55,1019205,10193.9,13,0.894647,1
1705140784,88.1,9,401.4,31.9,1578,1019122,4835.6,10,0.53553,0
1705527498,251.51,5,388.2,10.85,1981,1054288,343.2,7,0.703452,0
1706287144,70.73,2,324.4,0.74,377,8290137,2075.6,7,0.367825,0
1710635976,11.17,2,249.5,10.27,1581,2071934,1608.5,10,0.210511,0
1714393386,21.68,2,196.9,17.94,1066,1058735,1040.7,12,0.104822,0
1720160421,328.7,17,69.6,6.26,156,3690650,6344.2,16,0.997881,1
1720920235,175.97,7,471.1,9.07,3099,8301282,878.9,3,0.421638,0
1714403175,55.21,4,289.1,1.12,752,1023648,4482.1,9,0.593754,0
1713896879,364.43,5,393.3,5.02,2837,8293258,10210.7,4,0.716579,0
1725873640,149.48,21,69.8,0.21,47,1021935,2944.1,18,0.997855,1
1708524813,31.61,4,114.8,10.16,1646,2072109,4613.2,14,0.300516,0
1700900540,12.61,9,469.6,12.56,3239,8301131,17353.5,2,0.119152,0
1716177689,8.21,8,338.0,13.17,697,3689014,5102.9,13,0.327954,0
1712923921,66.82,9,277.3,1.16,3086,3685706,7109.1,14,0.38229,0
1706523064,1.0,6,418.3,5.47,476,3690816,3740.9,4,0.318471,0
1712080701,25.37,8,362.6,29.85,2328,1025314,4740.0,5,0.049266,0
1723563204,53.55,1,10.0,6.2,2809,2074638,2542.3,9,0.435525,0
1722268838,38.92,3,352.8,34.75,2198,1025872,4726.5,1,0.11219,0
1707846887,50.58,3,483.0,28.27,1060,2077663,607.1,13,0.144854,0
1706474051,1.93,5,302.8,12.18,2501,8294292,2907.2,14,0.055856,0
1704302959,15.44,1,526.5,6.86,1000,8295637,453.3,14,0.077453,0
1718992504,167.62,3,290.5,6.67,2775,1024029,4306.3,9,0.385032,0
1714039795,472.46,14,105.9,2.07,115,3680128,2284.5,9,0.999615,1
1718518354,2.74,2,291.9,20.45,1285,3680120,5381.1,13,0.069395,0
1725022771,35.94,9,80.5,0.77,2028,8292503,3921.5,8,0.721174,0
1728871958,34.24,1,267.6,15.5,375,1027463,2961.0,6,0.197736,0
1727208997,26.69,5,512.8,11.61,153,8289812,314.6,10,0.318998,0
1726197345,166.77,4,472.1,7.04,582,2067675,3189.3,5,0.593046,0
1706214663,108.65,3,391.9,0.93,2172,1045530,20040.9,2,0.37099,0
1713933493,76.68,3,361.1,21.45,1308,1049378,7037.9,1,0.275977,0
1701526955,35.51,2,77.2,17.69,2974,2072306,2218.9,8,0.188569,0
1721527167,275.18,1,118.1,31.43,763,8295676,1552.5,10,0.719991,0
1727859826,37.02,6,545.0,8.39,3562,1016728,2608.9,3,0.117784,0
1718232883,148.95,1,246.5,1.38,2436,8300788,198.1,2,0.630979,0
1725035615,137.57,22,24.9,1.13,121,2076128,3073.2,8,0.994724,1
1714080038,100.0,14,33.5,0.77,5,1047435,10.0,19,0.979195,1
1712938743,37.36,6,458.4,14.3,3174,1033520,1860.3,14,0.058509,0
1701974711,92.9,3,350.1,46.8,679,8287507,1806.8,8,0.374122,0
1704671791,86.06,2,288.2,9.62,2791,1024202,256.6,11,0.083808,0
1728096233,500.0,1,184.5,7.4,1394,1039130,1194.7,1,0.731229,0
1729900748,9.83,5,332.9,2.45,2891,1015675,2370.1,9,0.205375,0
1722573657,26.57,3,335.1,6.73,2860,1049923,1450.2,12,0.071365,0
1701543415,13.67,6,186.4,48.78,1604,1048111,1342.0,9,0.261134,0
1711548458,83.5,4,361.2,30.03,3386,1028242,105.9,14,0.042955,0
1727774813,86.21,4,212.2,26.35,1917,3679588,1349.5,8,0.335013,0
1720529783,48.42,5,273.2,11.63,3564,3686746,8564.4,6,0.137629,0
1712819663,34.15,3,105.6,6.21,1638,8292734,1495.0,10,0.575967,0
1702199785,26.37,5,281.2,4.04,2896,1020866,1293.1,14,0.202837,0
1711255735,27.49,6,456.2,0.17,3245,3681072,842.6,1,0.05698,0
1702515572,293.78,4,460.6,7.33,1421,1019832,1982.9,11,0.659254,0
1700800909,246.1,21,97.2,2.18,67,2067876,1919.5,29,0.998966,1
1705321227,94.99,6,404.8,6.1,2295,8288839,5032.9,1,0.353565,0
1707973488,24.06,5,450.1,3.97,3006,3687900,2369.1,5,0.057084,0
1709953887,111.75,5,274.6,7.4,3227,1031040,2257.7,2,0.564647,0
1712299264,178.5,4,422.7,1.62,193,1027479,1038.8,12,0.683764,0
1714761557,500.0,5,378.9,6.37,2365,2066954,7848.7,1,0.798894,0
1704487627,61.07,8,298.7,7.4,2852,1055996,315.7,7,0.141269,0
1705463424,145.33,4,298.0,2.17,252,2074647,46.2,5,0.855018,1
1701051078,6.17,4,497.7,4.77,1864,1050418,3374.2,8,0.038456,0
1707071455,101.14,1,210.1,1.79,1145,2070286,1041.8,3,0.503007,0
1706972278,82.12,5,262.4,35.52,3329,8285360,559.1,7,0.109081,0
1706850895,122.33,9,359.3,17.27,651,1019735,2789.4,13,0.578281,0
1710265309,63.92,4,244.8,8.41,809,3683108,2720.8,10,0.585348,0
1701004349,39.67,6,377.9,10.42,597,1050751,3074.9,6,0.527962,0
1731289393,61.21,3,137.5,20.71,414,3691178,687.9,5,0.452727,0
1721889376,121.41,4,456.7,45.27,2802,1018577,3213.7,3,0.025521,0
1710066740,91.94,4,313.1,10.52,1806,2087489,3344.9,9,0.449195,0
1717946892,84.5,2,239.9,16.29,1809,2064892,1911.0,10,0.101283,0
1716918868,51.49,8,261.2,8.91,3366,1049980,6710.0,6,0.172912,0
1728343474,223.23,5,214.5,26.25,1184,3683921,1714.4,12,0.728294,0
1718284674,85.46,7,157.0,12.54,2663,3689777,4485.3,3,0.395901,0
1710031184,108.81,7,476.4,4.29,2360,8292570,11757.4,11,0.46672,0
1715570881,145.11,8,388.0,11.26,3642,1056314,3144.5,10,0.660053,0
1729955984,18.25,7,276.6,5.71,184,3681410,1501.4,10,0.726851,0
1716659020,45.75,9,106.0,3.68,816,8291733,273.3,8,0.896139,1
1700572647,566.1,16,34.9,2.91,19,2077402,247.0,28,0.999866,1
1725749722,11.32,1,265.3,12.95,3258,8289663,6249.5,5,0.086335,0
1730710379,12.5,2,314.0,6.35,1277,1039601,2175.2,3,0.070009,0
1721804285,36.03,2,253.9,1.0,2228,3687704,3790.4,7,0.217282,0
1722058061,9.72,5,453.0,3.2,1728,1049812,1769.0,4,0.201403,0
1721375661,574.74,3,5.0,0.62,163,8292814,11580.0,24,0.999258,1
1700466854,14.64,7,220.1,5.6,995,8300531,467.1,10,0.661598,0
1730704604,40.76,1,299.9,7.36,3634,1021870,2130.3,11,0.056497,0
1716876862,2.92,8,383.9,13.35,581,8290788,12.6,10,0.296263,0
1715343084,2.4,7,331.2,12.96,2108,8297847,5703.9,14,0.379413,0
1705680652,10.55,5,479.3,40.15,2263,3683841,775.6,8,0.032748,0
1701878303,344.85,17,78.3,4.16,70,1049118,1718.9,14,0.998831,1
1726733882,40.16,6,157.1,21.18,1102,3688945,1893.7,2,0.618846,0
1711715822,126.23,9,274.4,3.79,1756,8282207,5601.7,5,0.827518,0
1705939578,100.0,12,15.9,1.71,163,2073544,1851.1,12,0.973849,1
1731199535,93.93,8,417.3,18.71,1456,8292621,3364.9,13,0.468258,0
1731203326,5.79,2,85.2,5.73,599,1016198,2964.8,13,0.316858,0
1701004564,84.59,7,522.9,6.46,587,1043667,870.8,4,0.446427,0
1719025117,110.99,3,420.1,87.57,1106,3695383,1570.4,9,0.01848,0
1730071696,167.22,4,371.1,15.15,482,1047665,1236.5,8,0.294144,0
1710645683,25.97,4,377.5,3.19,1511,2069835,2737.3,9,0.296283,0
1717303997,273.6,2,138.6,10.19,2039,2073664,4940.0,4,0.825966,0
1714835138,94.32,7,129.4,16.64,3323,1045205,4042.6,9,0.526362,0
1711434556,118.76,6,607.0,35.22,532,8288927,2719.7,14,0.168018,0
1710384450,25.98,3,107.7,3.21,1885,3691102,857.6,4,0.29969,0
1717028627,21.04,1,684.0,14.4,3224,1054279,811.6,5,0.026725,0
1716737999,55.76,6,252.8,11.03,3201,1025185,2165.2,8,0.439449,0
1709617109,254.27,1,383.4,13.04,1568,8301665,1438.5,1,0.400506,0
